,StudentID,Year,Semester,Course_Code,Grade
0,400,2004,Fall,EDCT-GE 2076,A-
1,400,2004,Fall,EDCT-GE 2174,C+
2,400,2004,Fall,EDCT-GE 2175,B
3,400,2005,Spring,EDCT-GE 2018,A-
4,400,2005,Spring,EDCT-GE 2158,A
5,400,2005,Spring,EDCT-GE 2520,C+
6,400,2005,Fall,EDCT-GE 2015,A
7,400,2005,Fall,EDCT-GE 2197,A-
8,400,2005,Fall,EDCT-GE 2251,A
9,400,2005,Fall,EDCT-GE 2300,A-
10,400,2006,Spring,EDCT-GE 2095,A-
11,400,2006,Spring,EDCT-GE 2116,B+
12,400,2006,Fall,EDCT-GE 2031,A-
13,400,2006,Fall,EDCT-GE 2095,A
14,400,2006,Fall,EDCT-GE 2350,A
15,400,2006,Fall,EDCT-GE 2510,A-
0,401,2005,Fall,EDCT-GE 2015,C-
1,401,2005,Fall,EDCT-GE 2175,D
2,401,2005,Fall,EDCT-GE 2505,D+
3,401,2005,Fall,EDCT-GE 2510,D
4,401,2006,Spring,EDCT-GE 2159,C
5,401,2006,Spring,EDCT-GE 2174,C-
6,401,2006,Spring,EDCT-GE 2197,C
7,401,2006,Spring,EDCT-GE 2500,D+
8,401,2006,Fall,EDCT-GE 2018,C-
9,401,2006,Fall,EDCT-GE 2031,D
10,401,2006,Fall,EDCT-GE 2095,D
11,401,2006,Fall,EDCT-GE 2350,D
12,401,2007,Spring,EDCT-GE 2040,D+
13,401,2007,Spring,EDCT-GE 2116,C+
14,401,2007,Spring,EDCT-GE 2158,C
15,401,2007,Spring,EDCT-GE 2200,D+
16,401,2007,Fall,EDCT-GE 2076,D
17,401,2007,Fall,EDCT-GE 2095,C+
18,401,2007,Fall,EDCT-GE 2251,D+
0,402,2006,Fall,EDCT-GE 2015,A-
1,402,2006,Fall,EDCT-GE 2031,B+
2,402,2006,Fall,EDCT-GE 2174,A-
3,402,2007,Spring,EDCT-GE 2158,A-
4,402,2007,Spring,EDCT-GE 2159,C+
5,402,2007,Spring,EDCT-GE 2252,B+
6,402,2007,Fall,EDCT-GE 2175,C-
7,402,2007,Fall,EDCT-GE 2300,C+
8,402,2007,Fall,EDCT-GE 2350,A
9,402,2007,Fall,EDCT-GE 2505,B
10,402,2008,Spring,EDCT-GE 2018,B+
11,402,2008,Spring,EDCT-GE 2095,A-
12,402,2008,Spring,EDCT-GE 2116,A
13,402,2008,Spring,EDCT-GE 2520,A
14,402,2008,Fall,EDCT-GE 2076,B
15,402,2008,Fall,EDCT-GE 2095,B
16,402,2008,Fall,EDCT-GE 2197,A-
17,402,2008,Fall,EDCT-GE 2510,B-
0,403,2007,Spring,EDCT-GE 2015,A
1,403,2007,Spring,EDCT-GE 2158,A
2,403,2007,Spring,EDCT-GE 2174,B+
3,403,2007,Spring,EDCT-GE 2520,A-
4,403,2007,Fall,EDCT-GE 2076,D
5,403,2007,Fall,EDCT-GE 2175,B
6,403,2007,Fall,EDCT-GE 2251,A
7,403,2007,Fall,EDCT-GE 2350,B-
8,403,2008,Spring,EDCT-GE 2095,B+
9,403,2008,Spring,EDCT-GE 2116,C+
10,403,2008,Spring,EDCT-GE 2159,A
11,403,2008,Spring,EDCT-GE 2197,B+
12,403,2008,Fall,EDCT-GE 2095,B-
13,403,2008,Fall,EDCT-GE 2260,B-
14,403,2008,Fall,EDCT-GE 2300,A-
15,403,2008,Fall,EDCT-GE 2510,B+
0,404,2008,Fall,EDCT-GE 2031,A
1,404,2008,Fall,EDCT-GE 2076,B
2,404,2008,Fall,EDCT-GE 2197,B+
3,404,2008,Fall,EDCT-GE 2251,B-
4,404,2009,Spring,EDCT-GE 2040,A-
5,404,2009,Spring,EDCT-GE 2158,A
6,404,2009,Spring,EDCT-GE 2159,A
7,404,2009,Spring,EDCT-GE 2200,B+
8,404,2009,Fall,EDCT-GE 2174,B-
9,404,2009,Fall,EDCT-GE 2175,C
10,404,2009,Fall,EDCT-GE 2505,A
11,404,2009,Fall,EDCT-GE 2510,A
12,404,2010,Spring,EDCT-GE 2015,A
13,404,2010,Spring,EDCT-GE 2252,A-
14,404,2010,Spring,EDCT-GE 2500,B+
15,404,2010,Spring,EDCT-GE 2520,A
16,404,2010,Fall,EDCT-GE 2018,B-
17,404,2010,Fall,EDCT-GE 2095,B
18,404,2010,Fall,EDCT-GE 2260,B-
19,404,2011,Spring,EDCT-GE 2095,A
20,404,2011,Spring,EDCT-GE 2116,B+
0,405,2009,Fall,EDCT-GE 2015,B
1,405,2009,Fall,EDCT-GE 2174,A-
2,405,2009,Fall,EDCT-GE 2175,B+
3,405,2010,Spring,EDCT-GE 2018,C+
4,405,2010,Spring,EDCT-GE 2116,B
5,405,2010,Spring,EDCT-GE 2197,A
6,405,2010,Spring,EDCT-GE 2520,A-
7,405,2010,Fall,EDCT-GE 2095,B+
8,405,2010,Fall,EDCT-GE 2260,B+
9,405,2010,Fall,EDCT-GE 2300,A
10,405,2010,Fall,EDCT-GE 2510,B
11,405,2011,Spring,EDCT-GE 2159,A
12,405,2011,Spring,EDCT-GE 2200,A
13,405,2011,Spring,EDCT-GE 2252,A-
14,405,2011,Spring,EDCT-GE 2500,D
15,405,2011,Fall,EDCT-GE 2031,B
16,405,2011,Fall,EDCT-GE 2076,B+
17,405,2011,Fall,EDCT-GE 2095,A
18,405,2011,Fall,EDCT-GE 2251,A
0,406,2010,Spring,EDCT-GE 2015,A
1,406,2010,Spring,EDCT-GE 2018,A
2,406,2010,Spring,EDCT-GE 2197,A
3,406,2010,Spring,EDCT-GE 2500,A-
4,406,2010,Fall,EDCT-GE 2076,A-
5,406,2010,Fall,EDCT-GE 2175,B-
6,406,2010,Fall,EDCT-GE 2510,C+
7,406,2011,Spring,EDCT-GE 2158,A
8,406,2011,Spring,EDCT-GE 2174,B
9,406,2011,Spring,EDCT-GE 2252,B-
10,406,2011,Spring,EDCT-GE 2520,B+
11,406,2011,Fall,EDCT-GE 2095,A-
12,406,2012,Spring,EDCT-GE 2040,C+
13,406,2012,Spring,EDCT-GE 2095,C
14,406,2012,Spring,EDCT-GE 2159,A
15,406,2012,Spring,EDCT-GE 2200,C
0,407,2011,Spring,EDCT-GE 2018,A
1,407,2011,Spring,EDCT-GE 2158,C+
2,407,2011,Spring,EDCT-GE 2174,A
3,407,2011,Spring,EDCT-GE 2520,B
4,407,2011,Fall,EDCT-GE 2031,A-
5,407,2011,Fall,EDCT-GE 2076,B+
6,407,2011,Fall,EDCT-GE 2350,A-
7,407,2011,Fall,EDCT-GE 2505,A
8,407,2012,Spring,EDCT-GE 2015,A
9,407,2012,Spring,EDCT-GE 2040,C+
10,407,2012,Spring,EDCT-GE 2197,B
11,407,2012,Spring,EDCT-GE 2200,A-
12,407,2012,Fall,EDCT-GE 2175,C+
13,407,2012,Fall,EDCT-GE 2260,B+
14,407,2012,Fall,EDCT-GE 2300,A-
15,407,2012,Fall,EDCT-GE 2510,B-
16,407,2013,Spring,EDCT-GE 2095,B
17,407,2013,Spring,EDCT-GE 2116,A-
18,407,2013,Spring,EDCT-GE 2159,A-
19,407,2013,Spring,EDCT-GE 2500,B-
20,407,2013,Fall,EDCT-GE 2095,C+
21,407,2013,Fall,EDCT-GE 2251,A
0,408,2012,Fall,EDCT-GE 2015,B-
1,408,2012,Fall,EDCT-GE 2174,A-
2,408,2012,Fall,EDCT-GE 2175,C+
3,408,2012,Fall,EDCT-GE 2251,B
4,408,2013,Spring,EDCT-GE 2040,A-
5,408,2013,Spring,EDCT-GE 2116,A-
6,408,2013,Spring,EDCT-GE 2520,C-
7,408,2013,Fall,EDCT-GE 2018,A
8,408,2013,Fall,EDCT-GE 2031,A-
9,408,2013,Fall,EDCT-GE 2095,A
10,408,2013,Fall,EDCT-GE 2350,A-
11,408,2014,Spring,EDCT-GE 2158,B+
12,408,2014,Spring,EDCT-GE 2197,A
13,408,2014,Spring,EDCT-GE 2200,A
14,408,2014,Spring,EDCT-GE 2500,B+
15,408,2014,Fall,EDCT-GE 2076,A-
16,408,2014,Fall,EDCT-GE 2095,A-
17,408,2014,Fall,EDCT-GE 2260,B
18,408,2014,Fall,EDCT-GE 2300,B+
0,409,2013,Fall,EDCT-GE 2018,C+
1,409,2013,Fall,EDCT-GE 2174,B-
2,409,2013,Fall,EDCT-GE 2175,B-
3,409,2013,Fall,EDCT-GE 2260,C+
4,409,2014,Spring,EDCT-GE 2015,B
5,409,2014,Spring,EDCT-GE 2116,C
6,409,2014,Spring,EDCT-GE 2158,C
7,409,2014,Fall,EDCT-GE 2095,C+
8,409,2014,Fall,EDCT-GE 2251,B
9,409,2014,Fall,EDCT-GE 2300,B+
10,409,2015,Spring,EDCT-GE 2095,C+
11,409,2015,Spring,EDCT-GE 2159,B
12,409,2015,Spring,EDCT-GE 2500,B-
13,409,2015,Spring,EDCT-GE 2520,C
0,410,2014,Fall,EDCT-GE 2251,C-
1,410,2014,Fall,EDCT-GE 2260,A-
2,410,2014,Fall,EDCT-GE 2300,A
3,410,2014,Fall,EDCT-GE 2510,B-
4,410,2015,Spring,EDCT-GE 2158,A
5,410,2015,Spring,EDCT-GE 2159,B+
6,410,2015,Spring,EDCT-GE 2197,B-
7,410,2015,Spring,EDCT-GE 2200,A-
8,410,2015,Fall,EDCT-GE 2015,A
9,410,2015,Fall,EDCT-GE 2031,B+
10,410,2015,Fall,EDCT-GE 2175,B+
11,410,2015,Fall,EDCT-GE 2350,B
12,410,2016,Spring,EDCT-GE 2040,C-
13,410,2016,Spring,EDCT-GE 2116,B+
14,410,2016,Spring,EDCT-GE 2500,A
15,410,2016,Fall,EDCT-GE 2018,A
16,410,2016,Fall,EDCT-GE 2076,A-
17,410,2016,Fall,EDCT-GE 2174,C
18,410,2017,Spring,EDCT-GE 2095,A
19,410,2017,Spring,EDCT-GE 2520,C+
20,410,2017,Fall,EDCT-GE 2095,A-
21,410,2017,Fall,EDCT-GE 2505,C+
0,411,2015,Fall,EDCT-GE 2015,B+
1,411,2015,Fall,EDCT-GE 2174,A
2,411,2016,Spring,EDCT-GE 2018,A-
3,411,2016,Spring,EDCT-GE 2158,B
4,411,2016,Spring,EDCT-GE 2159,B+
5,411,2016,Spring,EDCT-GE 2520,A
6,411,2016,Fall,EDCT-GE 2175,A
7,411,2016,Fall,EDCT-GE 2197,A
8,411,2016,Fall,EDCT-GE 2300,A-
9,411,2017,Spring,EDCT-GE 2040,A-
10,411,2017,Spring,EDCT-GE 2095,B+
11,411,2017,Spring,EDCT-GE 2200,A
12,411,2017,Fall,EDCT-GE 2031,A-
13,411,2017,Fall,EDCT-GE 2095,B
14,411,2017,Fall,EDCT-GE 2251,A-
15,411,2017,Fall,EDCT-GE 2505,A-
0,412,2016,Fall,EDCT-GE 2018,B
1,412,2016,Fall,EDCT-GE 2076,B-
2,412,2016,Fall,EDCT-GE 2174,C+
3,412,2016,Fall,EDCT-GE 2510,B
4,412,2017,Spring,EDCT-GE 2015,C+
5,412,2017,Spring,EDCT-GE 2158,B+
6,412,2017,Spring,EDCT-GE 2200,B+
7,412,2017,Fall,EDCT-GE 2197,B+
8,412,2017,Fall,EDCT-GE 2251,C+
9,412,2017,Fall,EDCT-GE 2300,C+
10,412,2018,Spring,EDCT-GE 2095,A-
11,412,2018,Spring,EDCT-GE 2116,B
12,412,2018,Spring,EDCT-GE 2159,A-
13,412,2018,Spring,EDCT-GE 2500,B+
14,412,2018,Fall,EDCT-GE 2031,A
15,412,2018,Fall,EDCT-GE 2260,A-
16,412,2018,Fall,EDCT-GE 2350,A-
17,412,2018,Fall,EDCT-GE 2505,A-
18,412,2019,Spring,EDCT-GE 2040,A-
19,412,2019,Spring,EDCT-GE 2095,B+
20,412,2019,Spring,EDCT-GE 2252,B+
21,412,2019,Spring,EDCT-GE 2520,B-
0,413,2017,Fall,EDCT-GE 2015,C+
1,413,2017,Fall,EDCT-GE 2031,B-
2,413,2017,Fall,EDCT-GE 2300,B+
3,413,2017,Fall,EDCT-GE 2350,B-
4,413,2018,Spring,EDCT-GE 2116,A
5,413,2018,Spring,EDCT-GE 2197,C
6,413,2018,Spring,EDCT-GE 2200,A
7,413,2018,Spring,EDCT-GE 2500,B
8,413,2018,Fall,EDCT-GE 2018,B-
9,413,2018,Fall,EDCT-GE 2175,B+
10,413,2018,Fall,EDCT-GE 2251,A
11,413,2018,Fall,EDCT-GE 2510,B-
12,413,2019,Spring,EDCT-GE 2040,B+
13,413,2019,Spring,EDCT-GE 2159,A-
14,413,2019,Spring,EDCT-GE 2252,B+
15,413,2019,Spring,EDCT-GE 2520,A-
16,413,2019,Fall,EDCT-GE 2076,A-
17,413,2019,Fall,EDCT-GE 2260,C+
18,413,2019,Fall,EDCT-GE 2505,A-
19,413,2020,Spring,EDCT-GE 2158,A
20,413,2022,Spring,EDCT-GE 2174,B
21,413,2022,Fall,EDCT-GE 2095,A
22,413,2023,Spring,EDCT-GE 2095,A-
0,414,2000,Fall,EDCT-GE 2015,B-
1,414,2000,Fall,EDCT-GE 2174,B
2,414,2000,Fall,EDCT-GE 2260,C+
3,414,2000,Fall,EDCT-GE 2300,B
4,414,2001,Spring,EDCT-GE 2158,C+
5,414,2001,Spring,EDCT-GE 2197,B
6,414,2001,Spring,EDCT-GE 2200,B-
7,414,2001,Spring,EDCT-GE 2520,B+
8,414,2001,Fall,EDCT-GE 2018,C
9,414,2001,Fall,EDCT-GE 2031,B-
10,414,2001,Fall,EDCT-GE 2076,B
11,414,2001,Fall,EDCT-GE 2510,C+
12,414,2002,Spring,EDCT-GE 2040,B+
13,414,2002,Spring,EDCT-GE 2095,B-
14,414,2002,Spring,EDCT-GE 2252,C+
15,414,2002,Spring,EDCT-GE 2500,B-
16,414,2002,Fall,EDCT-GE 2175,B-
17,414,2002,Fall,EDCT-GE 2251,B-
18,414,2002,Fall,EDCT-GE 2350,C+
19,414,2002,Fall,EDCT-GE 2505,B+
20,414,2003,Spring,EDCT-GE 2095,B-
21,414,2003,Spring,EDCT-GE 2116,C+
22,414,2003,Spring,EDCT-GE 2159,B+
0,415,2001,Fall,EDCT-GE 2174,D+
1,415,2001,Fall,EDCT-GE 2197,D
2,415,2001,Fall,EDCT-GE 2300,C+
3,415,2001,Fall,EDCT-GE 2350,C-
4,415,2001,Fall,EDCT-GE 2505,D
5,415,2002,Spring,EDCT-GE 2015,B-
6,415,2002,Spring,EDCT-GE 2116,D
7,415,2002,Spring,EDCT-GE 2159,C-
8,415,2002,Spring,EDCT-GE 2252,C
9,415,2002,Fall,EDCT-GE 2031,B
10,415,2002,Fall,EDCT-GE 2076,C-
11,415,2002,Fall,EDCT-GE 2251,D
12,415,2002,Fall,EDCT-GE 2260,D
13,415,2003,Spring,EDCT-GE 2040,D
14,415,2003,Spring,EDCT-GE 2158,C
15,415,2003,Spring,EDCT-GE 2200,C+
16,415,2003,Spring,EDCT-GE 2500,C-
17,415,2003,Fall,EDCT-GE 2018,D+
18,415,2003,Fall,EDCT-GE 2175,C
19,415,2003,Fall,EDCT-GE 2510,D+
20,415,2004,Spring,EDCT-GE 2095,C
21,415,2004,Spring,EDCT-GE 2520,B-
22,415,2004,Fall,EDCT-GE 2095,D+
0,416,2002,Fall,EDCT-GE 2076,B
1,416,2002,Fall,EDCT-GE 2174,C
2,416,2002,Fall,EDCT-GE 2175,B-
3,416,2002,Fall,EDCT-GE 2510,A-
4,416,2003,Spring,EDCT-GE 2015,B-
5,416,2003,Spring,EDCT-GE 2018,B-
6,416,2003,Spring,EDCT-GE 2197,B-
7,416,2003,Fall,EDCT-GE 2095,B-
8,416,2003,Fall,EDCT-GE 2260,B
9,416,2003,Fall,EDCT-GE 2300,B
10,416,2003,Fall,EDCT-GE 2505,B-
11,416,2004,Spring,EDCT-GE 2040,C-
12,416,2004,Spring,EDCT-GE 2116,B-
13,416,2004,Spring,EDCT-GE 2159,B-
14,416,2004,Spring,EDCT-GE 2252,C+
15,416,2004,Spring,EDCT-GE 2500,C+
16,416,2004,Fall,EDCT-GE 2031,B-
17,416,2004,Fall,EDCT-GE 2095,B
18,416,2004,Fall,EDCT-GE 2350,A-
0,417,2003,Fall,EDCT-GE 2015,B+
1,417,2003,Fall,EDCT-GE 2174,A
2,417,2003,Fall,EDCT-GE 2175,B-
3,417,2004,Spring,EDCT-GE 2040,B+
4,417,2004,Spring,EDCT-GE 2159,B
5,417,2004,Spring,EDCT-GE 2252,D+
6,417,2004,Spring,EDCT-GE 2500,A-
7,417,2004,Fall,EDCT-GE 2095,B-
8,417,2004,Fall,EDCT-GE 2197,A
9,417,2004,Fall,EDCT-GE 2260,A-
10,417,2004,Fall,EDCT-GE 2505,A
11,417,2005,Spring,EDCT-GE 2018,C+
12,417,2005,Spring,EDCT-GE 2116,B+
13,417,2005,Spring,EDCT-GE 2200,B+
14,417,2005,Spring,EDCT-GE 2520,A
15,417,2005,Fall,EDCT-GE 2095,A
16,417,2005,Fall,EDCT-GE 2251,C+
17,417,2005,Fall,EDCT-GE 2300,A
18,417,2005,Fall,EDCT-GE 2510,A-
0,418,2004,Fall,EDCT-GE 2015,B+
1,418,2004,Fall,EDCT-GE 2174,A
2,418,2004,Fall,EDCT-GE 2175,B+
3,418,2004,Fall,EDCT-GE 2197,A
4,418,2005,Spring,EDCT-GE 2040,B+
5,418,2005,Spring,EDCT-GE 2116,A-
6,418,2005,Spring,EDCT-GE 2158,A-
7,418,2005,Spring,EDCT-GE 2520,A-
8,418,2005,Fall,EDCT-GE 2095,B+
9,418,2005,Fall,EDCT-GE 2510,C+
10,418,2006,Spring,EDCT-GE 2095,A
11,418,2006,Spring,EDCT-GE 2159,A
12,418,2006,Spring,EDCT-GE 2252,B-
13,418,2006,Spring,EDCT-GE 2500,A
0,419,2005,Fall,EDCT-GE 2018,A-
1,419,2005,Fall,EDCT-GE 2350,B+
2,419,2005,Fall,EDCT-GE 2505,B
3,419,2005,Fall,EDCT-GE 2510,A-
4,419,2006,Spring,EDCT-GE 2015,A-
5,419,2006,Spring,EDCT-GE 2158,A-
6,419,2006,Spring,EDCT-GE 2174,A
7,419,2006,Spring,EDCT-GE 2200,B-
8,419,2006,Fall,EDCT-GE 2031,A-
9,419,2006,Fall,EDCT-GE 2175,B-
10,419,2006,Fall,EDCT-GE 2197,C+
11,419,2006,Fall,EDCT-GE 2260,C+
12,419,2007,Spring,EDCT-GE 2040,C+
13,419,2007,Spring,EDCT-GE 2095,A-
14,419,2007,Spring,EDCT-GE 2116,A
15,419,2007,Spring,EDCT-GE 2520,B-
16,419,2007,Fall,EDCT-GE 2076,A-
17,419,2007,Fall,EDCT-GE 2095,A
18,419,2007,Fall,EDCT-GE 2251,A
19,419,2007,Fall,EDCT-GE 2300,A-
0,420,2006,Fall,EDCT-GE 2175,B+
1,420,2006,Fall,EDCT-GE 2197,A
2,420,2006,Fall,EDCT-GE 2260,A-
3,420,2006,Fall,EDCT-GE 2300,A
4,420,2007,Spring,EDCT-GE 2015,A
5,420,2007,Spring,EDCT-GE 2018,B+
6,420,2007,Spring,EDCT-GE 2174,C-
7,420,2007,Fall,EDCT-GE 2095,B+
8,420,2007,Fall,EDCT-GE 2505,A
9,420,2008,Spring,EDCT-GE 2116,A-
10,420,2008,Spring,EDCT-GE 2159,B+
11,420,2008,Spring,EDCT-GE 2200,B-
12,420,2008,Spring,EDCT-GE 2520,A-
13,420,2008,Fall,EDCT-GE 2031,A
14,420,2008,Fall,EDCT-GE 2095,A
15,420,2008,Fall,EDCT-GE 2251,B
16,420,2008,Fall,EDCT-GE 2350,B+
0,421,2007,Spring,EDCT-GE 2018,C
1,421,2007,Spring,EDCT-GE 2158,C
2,421,2007,Spring,EDCT-GE 2174,B-
3,421,2007,Fall,EDCT-GE 2251,C
4,421,2007,Fall,EDCT-GE 2260,A
5,421,2007,Fall,EDCT-GE 2350,C-
6,421,2008,Spring,EDCT-GE 2015,B-
7,421,2008,Spring,EDCT-GE 2040,B-
8,421,2008,Spring,EDCT-GE 2159,B-
9,421,2008,Spring,EDCT-GE 2500,A
10,421,2008,Fall,EDCT-GE 2076,B+
11,421,2008,Fall,EDCT-GE 2175,B
12,421,2008,Fall,EDCT-GE 2505,B
13,421,2008,Fall,EDCT-GE 2510,C+
14,421,2009,Spring,EDCT-GE 2095,B
15,421,2009,Spring,EDCT-GE 2197,C+
16,421,2009,Spring,EDCT-GE 2252,B
17,421,2009,Spring,EDCT-GE 2520,C+
18,421,2009,Fall,EDCT-GE 2031,B+
19,421,2009,Fall,EDCT-GE 2095,C+
20,421,2009,Fall,EDCT-GE 2300,B-
0,422,2008,Fall,EDCT-GE 2076,A
1,422,2008,Fall,EDCT-GE 2174,A
2,422,2008,Fall,EDCT-GE 2175,A
3,422,2008,Fall,EDCT-GE 2197,C+
4,422,2009,Spring,EDCT-GE 2015,B
5,422,2009,Spring,EDCT-GE 2040,B+
6,422,2009,Spring,EDCT-GE 2116,A-
7,422,2009,Spring,EDCT-GE 2520,A-
8,422,2009,Fall,EDCT-GE 2031,B+
9,422,2009,Fall,EDCT-GE 2095,C+
10,422,2009,Fall,EDCT-GE 2251,A-
11,422,2009,Fall,EDCT-GE 2260,A
12,422,2010,Spring,EDCT-GE 2018,A-
13,422,2010,Spring,EDCT-GE 2158,A
14,422,2010,Spring,EDCT-GE 2159,A-
15,422,2010,Spring,EDCT-GE 2200,B-
16,422,2010,Fall,EDCT-GE 2095,A-
17,422,2010,Fall,EDCT-GE 2300,C+
18,422,2010,Fall,EDCT-GE 2350,A-
19,422,2010,Fall,EDCT-GE 2505,B+
20,422,2010,Fall,EDCT-GE 2510,A
0,423,2009,Fall,EDCT-GE 2076,D+
1,423,2009,Fall,EDCT-GE 2174,D+
2,423,2009,Fall,EDCT-GE 2197,D
3,423,2009,Fall,EDCT-GE 2510,D+
4,423,2010,Spring,EDCT-GE 2015,D+
5,423,2010,Spring,EDCT-GE 2040,C-
6,423,2010,Spring,EDCT-GE 2158,B-
7,423,2010,Spring,EDCT-GE 2200,D
8,423,2010,Fall,EDCT-GE 2031,C+
9,423,2010,Fall,EDCT-GE 2260,D+
10,423,2010,Fall,EDCT-GE 2350,D
11,423,2010,Fall,EDCT-GE 2505,D
12,423,2011,Spring,EDCT-GE 2095,C-
13,423,2011,Spring,EDCT-GE 2159,B-
14,423,2011,Spring,EDCT-GE 2500,C-
15,423,2011,Spring,EDCT-GE 2520,C+
16,423,2011,Fall,EDCT-GE 2018,D
17,423,2011,Fall,EDCT-GE 2251,D+
18,423,2011,Fall,EDCT-GE 2300,D
19,423,2012,Spring,EDCT-GE 2095,D+
20,423,2012,Spring,EDCT-GE 2116,C
21,423,2012,Spring,EDCT-GE 2252,D
0,424,2010,Fall,EDCT-GE 2015,A-
1,424,2010,Fall,EDCT-GE 2031,A-
2,424,2010,Fall,EDCT-GE 2174,B-
3,424,2010,Fall,EDCT-GE 2300,A
4,424,2011,Spring,EDCT-GE 2116,C+
5,424,2011,Spring,EDCT-GE 2158,B-
6,424,2011,Spring,EDCT-GE 2159,A-
7,424,2011,Spring,EDCT-GE 2200,A
8,424,2011,Fall,EDCT-GE 2018,B+
9,424,2011,Fall,EDCT-GE 2076,A
10,424,2011,Fall,EDCT-GE 2175,B-
11,424,2011,Fall,EDCT-GE 2350,A
12,424,2012,Spring,EDCT-GE 2040,C
13,424,2012,Spring,EDCT-GE 2095,B+
14,424,2012,Spring,EDCT-GE 2197,B
15,424,2012,Spring,EDCT-GE 2500,A-
16,424,2012,Fall,EDCT-GE 2095,B+
17,424,2012,Fall,EDCT-GE 2251,B-
18,424,2012,Fall,EDCT-GE 2260,A-
19,424,2012,Fall,EDCT-GE 2505,B-
20,424,2012,Fall,EDCT-GE 2510,A-
0,425,2011,Fall,EDCT-GE 2018,B
1,425,2011,Fall,EDCT-GE 2197,B+
2,425,2011,Fall,EDCT-GE 2300,B-
3,425,2011,Fall,EDCT-GE 2505,A-
4,425,2012,Spring,EDCT-GE 2040,A
5,425,2012,Spring,EDCT-GE 2158,A-
6,425,2012,Spring,EDCT-GE 2159,B
7,425,2012,Spring,EDCT-GE 2174,A-
8,425,2012,Fall,EDCT-GE 2015,A
9,425,2012,Fall,EDCT-GE 2175,B-
10,425,2012,Fall,EDCT-GE 2260,A
11,425,2013,Spring,EDCT-GE 2095,A-
12,425,2013,Spring,EDCT-GE 2116,A
13,425,2013,Spring,EDCT-GE 2252,B+
14,425,2013,Spring,EDCT-GE 2500,A-
15,425,2013,Fall,EDCT-GE 2031,B-
16,425,2013,Fall,EDCT-GE 2076,A
17,425,2013,Fall,EDCT-GE 2095,B+
18,425,2013,Fall,EDCT-GE 2350,A
0,426,2012,Fall,EDCT-GE 2174,A
1,426,2012,Fall,EDCT-GE 2175,A-
2,426,2012,Fall,EDCT-GE 2350,C-
3,426,2012,Fall,EDCT-GE 2505,A-
4,426,2013,Spring,EDCT-GE 2015,B+
5,426,2013,Spring,EDCT-GE 2040,A
6,426,2013,Spring,EDCT-GE 2158,A-
7,426,2013,Fall,EDCT-GE 2076,A
8,426,2013,Fall,EDCT-GE 2095,A
9,426,2013,Fall,EDCT-GE 2260,B
10,426,2013,Fall,EDCT-GE 2510,A-
11,426,2014,Spring,EDCT-GE 2018,A
12,426,2014,Spring,EDCT-GE 2095,C+
13,426,2014,Spring,EDCT-GE 2159,A
14,426,2014,Spring,EDCT-GE 2252,B+
0,427,2013,Fall,EDCT-GE 2174,B
1,427,2013,Fall,EDCT-GE 2175,B+
2,427,2013,Fall,EDCT-GE 2300,B+
3,427,2014,Spring,EDCT-GE 2015,C+
4,427,2014,Spring,EDCT-GE 2018,A-
5,427,2014,Spring,EDCT-GE 2197,B+
6,427,2014,Spring,EDCT-GE 2500,B+
7,427,2014,Fall,EDCT-GE 2031,A-
8,427,2014,Fall,EDCT-GE 2095,B
9,427,2014,Fall,EDCT-GE 2251,B
10,427,2014,Fall,EDCT-GE 2350,C+
11,427,2015,Spring,EDCT-GE 2158,A-
12,427,2015,Fall,EDCT-GE 2076,C+
13,427,2015,Fall,EDCT-GE 2095,A
14,427,2015,Fall,EDCT-GE 2505,A
15,427,2015,Fall,EDCT-GE 2510,A
0,428,2014,Fall,EDCT-GE 2015,A
1,428,2014,Fall,EDCT-GE 2251,B+
2,428,2014,Fall,EDCT-GE 2260,A
3,428,2014,Fall,EDCT-GE 2510,A
4,428,2015,Spring,EDCT-GE 2174,B+
5,428,2015,Spring,EDCT-GE 2197,A-
6,428,2015,Spring,EDCT-GE 2200,A
7,428,2015,Fall,EDCT-GE 2018,C-
8,428,2015,Fall,EDCT-GE 2031,B+
9,428,2015,Fall,EDCT-GE 2175,B+
10,428,2015,Fall,EDCT-GE 2300,A
11,428,2016,Spring,EDCT-GE 2040,A-
12,428,2016,Spring,EDCT-GE 2158,C+
13,428,2016,Spring,EDCT-GE 2159,B
14,428,2016,Spring,EDCT-GE 2520,B
15,428,2016,Fall,EDCT-GE 2076,A-
16,428,2016,Fall,EDCT-GE 2095,B+
17,428,2016,Fall,EDCT-GE 2350,B+
18,428,2016,Fall,EDCT-GE 2505,A
19,428,2017,Spring,EDCT-GE 2095,B+
20,428,2017,Spring,EDCT-GE 2116,A
21,428,2017,Spring,EDCT-GE 2252,B
22,428,2017,Spring,EDCT-GE 2500,A
0,429,2015,Fall,EDCT-GE 2015,A-
1,429,2015,Fall,EDCT-GE 2076,A
2,429,2015,Fall,EDCT-GE 2175,B+
3,429,2015,Fall,EDCT-GE 2505,B
4,429,2016,Spring,EDCT-GE 2040,B+
5,429,2016,Spring,EDCT-GE 2174,B+
6,429,2016,Spring,EDCT-GE 2197,A
7,429,2016,Spring,EDCT-GE 2520,A
8,429,2016,Fall,EDCT-GE 2095,B+
9,429,2016,Fall,EDCT-GE 2251,B
10,429,2016,Fall,EDCT-GE 2350,C+
